x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
227.0,86.93612662127191,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
227.0,73.73142405037795,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
227.0,69.6367019470578,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
227.0,80.32038045467529,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0
228.0,80.24357338844406,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
228.0,78.57333704492207,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
229.0,88.3077648532325,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
229.0,89.22579581385295,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
229.0,94.14361739997997,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
229.0,71.9523838925078,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
229.0,88.70739585361537,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0
230.0,80.0881831385421,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230.0,78.95160549396341,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
230.0,93.32902335064519,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
230.0,85.72966184393691,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
231.0,69.07295008617882,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
231.0,78.54327786185887,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
232.0,72.29643613755327,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
232.0,71.09105847032124,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
232.0,69.40822377276196,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
232.0,69.52212599993359,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
233.0,83.95322619249191,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
233.0,79.72619793983972,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
233.0,83.465126322364,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
233.0,90.37537897441194,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
234.0,90.6494068078122,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
234.0,87.31469022250553,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
234.0,83.09802915880327,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
234.0,87.00825005640662,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
234.0,95.40209559836126,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
234.0,87.06860995003592,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0
234.0,94.80991429981725,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0
235.0,57.85968964794934,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
235.0,62.109781713716046,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
235.0,65.68040900886078,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
235.0,54.55232718069069,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
235.0,66.45463202683467,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
235.0,58.77779889264835,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
235.0,57.84619177619299,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
236.0,73.58374247871828,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
236.0,56.740843687693754,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
237.0,69.78474649760457,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
237.0,71.49162944814708,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
238.0,81.21674926671602,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
238.0,70.02397233076391,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
238.0,79.4465152076296,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
238.0,85.54126600258597,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
238.0,87.8738393021201,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
238.0,76.39090790603608,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
239.0,100.83263848189577,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
239.0,94.24613592373687,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
239.0,86.71525274794698,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
240.0,72.33252756943018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
240.0,85.19625344920638,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
240.0,76.83798231711755,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
241.0,76.14133967384774,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
241.0,64.8328401277088,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
241.0,70.36689128704576,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
241.0,88.65749667296697,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
241.0,82.10154270096594,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
242.0,67.17379790637759,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
242.0,69.43441376605297,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
242.0,78.62437435660412,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
242.0,79.26263341592448,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
243.0,78.55491697442542,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
244.0,74.67920930722816,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
244.0,89.05697991116732,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
244.0,82.52364211647608,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
244.0,71.90130723107973,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
244.0,80.46941380371642,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
244.0,80.80826669398458,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
244.0,72.64511146419862,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
245.0,85.94120551844964,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
246.0,75.55787922279734,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
246.0,79.10334722250415,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
247.0,80.14321362892241,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
247.0,86.79401703308386,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
247.0,95.64340024754561,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
247.0,99.3168878149368,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
247.0,93.56594705902941,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
247.0,99.67910177111997,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
248.0,87.183130706673,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
248.0,91.14699370545674,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
248.0,79.98516330317078,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
248.0,84.57204875406035,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
249.0,66.11049820817043,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
249.0,71.0834248778605,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
249.0,73.606516111022,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
249.0,73.10730938017818,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
249.0,71.21197991589767,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
249.0,69.61443447311588,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
249.0,70.79454570398794,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
250.0,89.9447939283,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
250.0,96.51502156960512,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
250.0,79.68005364256884,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
251.0,65.73943930402316,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
251.0,73.44408874553662,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
251.0,72.1185206212341,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
251.0,69.70389235644681,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
251.0,79.15678925395405,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
251.0,64.15483556398247,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
252.0,80.78838191281885,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
252.0,79.59929452254217,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
253.0,73.14552592247111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
253.0,91.98849561673171,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
253.0,80.46023575010571,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
253.0,78.31318960263472,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
253.0,91.4728065897736,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
253.0,63.94096773401111,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
254.0,75.5453256158379,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
254.0,79.44601242951856,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
254.0,85.14417853591374,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
254.0,79.68590577945434,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
255.0,86.27786047334811,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
255.0,91.23922449430908,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
255.0,91.15048307953549,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
255.0,86.52116639428127,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
255.0,83.4488730845915,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
255.0,97.67665206323336,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0
256.0,85.92593181371129,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
256.0,89.65243600985275,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
257.0,86.376449192327,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
257.0,85.63150768951476,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
257.0,80.39534372459525,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
257.0,84.57967443449547,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
258.0,74.98213512346476,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
259.0,76.5626504681572,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
259.0,87.25806599112235,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
260.0,100.15770637757741,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
261.0,71.16262475979683,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
261.0,61.443510779019135,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
261.0,65.17517524636972,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
261.0,76.40556580082176,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
261.0,85.80469470973789,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
261.0,60.97485441030972,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
262.0,74.84517647584413,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
262.0,68.82569339255905,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
262.0,49.72073080115064,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
262.0,71.20240428748278,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
263.0,72.38887406598671,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
263.0,70.91713770216823,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
263.0,73.21108888352344,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
263.0,63.002893533519995,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
264.0,93.25316809498383,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
264.0,100.58784093373446,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
265.0,76.98813570115118,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
266.0,82.37040878281701,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
266.0,70.93657525557818,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
266.0,70.903984953041,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
266.0,71.05060154725096,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
266.0,57.815936193086195,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
266.0,80.65521268258388,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
266.0,67.40893572614799,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
267.0,80.73899627568092,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
267.0,74.77820566914625,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
267.0,70.856098328106,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
267.0,69.85193379835549,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
268.0,63.25150906016873,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
269.0,51.806777355897395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
269.0,50.51702414791087,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
269.0,59.522896069563856,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
269.0,58.09201222600467,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
269.0,56.597952213075075,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
270.0,95.23713254198577,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
270.0,82.97458807887519,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
271.0,75.49121385205915,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
272.0,77.97729474270437,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
272.0,76.23797009352911,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
273.0,97.09766798652417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
273.0,92.66137594737235,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
273.0,97.97429955839007,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
273.0,88.06935210035873,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
273.0,77.21287760933217,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
273.0,85.67676950723326,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
274.0,88.54611513225717,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
274.0,92.04613958954026,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
274.0,84.00114860874628,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
275.0,81.3963879347962,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
275.0,86.77692254221456,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
276.0,86.15927922816162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
276.0,100.74052921170123,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
276.0,88.9730306312131,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
276.0,91.7273977290524,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
276.0,87.87083446994896,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
276.0,91.32808029883743,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
276.0,85.65836451122439,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
277.0,92.3583591889625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
277.0,87.82059757663276,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
277.0,94.03917643884874,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
277.0,86.18516471058682,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
278.0,57.79773983226053,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
278.0,61.92864435863068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
278.0,58.05565728109241,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
278.0,58.939713518264504,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
278.0,57.96541042550201,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0
278.0,68.85205797294793,1.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0
279.0,91.64401446698464,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
279.0,76.03351509156217,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
279.0,74.98122173682383,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
280.0,71.50573100760869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
280.0,67.05838920805209,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
281.0,116.09959790940835,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
281.0,111.19607386556041,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
281.0,112.427940031776,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
281.0,118.80734287447189,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
281.0,118.73492280188438,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0
281.0,101.03256025198789,1.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0
281.0,120.01332648948144,1.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0
282.0,85.69085303305266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
282.0,78.1869903792766,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
283.0,78.43575497100181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
283.0,85.3950783648243,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
284.0,92.5725484985685,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
284.0,79.29731304083114,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
284.0,88.20698783541444,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
284.0,86.80365685001206,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
284.0,72.96272109357957,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0
285.0,91.81853867013771,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
285.0,112.32944111325492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
285.0,92.33504915523675,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
285.0,90.60348307116821,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
285.0,90.53088498942265,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
285.0,94.74380586880825,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
286.0,82.64502110696029,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
287.0,50.6510276279751,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
287.0,74.37654660136359,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
287.0,70.2511738425467,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
287.0,70.54056141130421,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
287.0,83.30056833150867,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
288.0,79.94216984358259,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
288.0,79.09243266420948,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
288.0,86.02210733630716,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
288.0,77.39684324557571,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
288.0,85.44918982575705,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
288.0,76.34552272995096,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
288.0,68.02869477731461,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
289.0,80.97104439477515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
289.0,66.12792914951714,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
290.0,90.43449067459403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
291.0,75.33778583205496,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
292.0,73.66468896643055,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
292.0,65.44619319404964,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
292.0,69.49022241301873,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
292.0,68.5285859377887,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
292.0,85.67929243305232,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0
292.0,63.32761555882537,1.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0
292.0,76.29041634424387,1.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0
293.0,70.58705628140203,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
293.0,71.7437190001163,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
293.0,84.70382386256911,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
293.0,78.67285043027607,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
293.0,78.46031978822268,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
293.0,69.76905797890731,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
293.0,84.12648468690678,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
294.0,81.28914274349115,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
294.0,78.14172148771918,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
294.0,82.22314623684045,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
294.0,89.52019185640462,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
295.0,76.80678548066861,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
295.0,81.33914176583357,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
295.0,81.60573302942288,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
295.0,72.22377649801476,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
296.0,98.21293132483747,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
296.0,89.13497000244644,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
297.0,97.23702056080857,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297.0,86.96697999022952,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
297.0,87.4830509578443,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
297.0,93.23746184541682,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
298.0,77.44496545700814,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
298.0,78.53446157503967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
298.0,66.45526934698105,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
298.0,59.82371018977868,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
298.0,63.04745571580189,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
298.0,66.78781085782919,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
299.0,47.36973133934569,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
300.0,81.51517284368049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
301.0,84.18122180215542,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
302.0,84.32837969735694,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
302.0,97.52879457581008,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
302.0,90.77701874071296,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
303.0,80.21140360720499,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
303.0,68.3855581056611,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
303.0,80.8758395926225,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
303.0,71.56162967572334,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
303.0,76.81223573674659,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
303.0,78.18201079545463,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
304.0,89.9552370537524,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
304.0,90.53953549150648,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
304.0,92.14050594158904,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
304.0,89.59812415122896,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
304.0,84.757914903585,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
304.0,85.93048212217438,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0
304.0,95.89689343509198,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0
305.0,70.99047151170086,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
305.0,73.21143006422693,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
305.0,82.84863474612084,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
305.0,73.80614925109285,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
305.0,87.7757572167226,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
305.0,69.36346955711312,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
305.0,73.63308534308528,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
306.0,68.619363340578,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
306.0,75.020927069983,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
306.0,72.76552633460295,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
306.0,63.90777807719945,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
306.0,70.69309269412621,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
306.0,57.5511419208214,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
306.0,74.04397848769123,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
307.0,93.51194012645063,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
307.0,83.13093042304277,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
307.0,79.5887231237493,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
308.0,78.726143690173,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
308.0,83.40008953114231,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
309.0,63.37353210184732,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
309.0,68.15143027601627,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
309.0,73.46586992559556,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
309.0,76.25563839701168,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
309.0,71.63922395125726,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
